#Longitude	Latitude
355.69	54.374
355.77	54.278
355.69	54.374
	
354.77	55.659
354.91	55.671
354.77	55.659
	
353.92	55.863
353.81	55.640
353.92	55.863
	
354.35	56.073
354.20	55.876
354.35	56.073
	
353.75	56.288
354.33	56.398
353.83	56.490
353.75	56.288
	
353.75	57.671
353.37	57.380
354.13	57.046
353.91	57.529
353.75	57.671
	
352.55	54.943
352.16	55.189
351.36	54.669
351.55	54.342
350.30	54.220
350.40	53.720
350.52	53.241
350.62	52.722
350.77	52.589
351.39	52.629
350.02	52.211
349.94	51.811
350.07	51.605
350.35	51.537
350.91	51.516
351.74	51.715
352.28	51.920
353.42	52.178
354.01	52.903
353.93	53.596
353.92	53.987
	
353.92	53.987
354.40	54.496
353.95	55.151
353.06	55.246
352.63	54.968
352.55	54.943
	
360.00	38.925
359.48	37.940
358.31	37.010
356.12	36.753
354.76	36.113
353.72	36.992
352.76	37.221
	
351.36	41.823
351.30	40.298
350.74	38.901
351.38	38.418
351.25	37.283
352.73	37.204
352.76	37.221
	
358.31	43.376
355.85	43.417
352.86	43.601
350.96	43.151
351.49	42.299
351.36	41.823
	
331.43	38.617
	
331.96	38.401
	
332.28	38.574
332.10	38.582
332.28	38.574
	
332.95	38.772
	
334.94	37.835
	
335.07	36.974
	
358.30	43.368
358.99	44.742
359.24	45.552
358.57	46.404
357.88	47.280
356.92	47.602
355.46	48.032
355.36	48.326
356.58	48.787
357.90	48.619
358.54	49.012
358.86	49.652
360.00	49.444
	
343.22	32.803
	
343.81	33.119
343.78	33.110
	
358.05	35.097
359.65	35.844
360.00	35.998
	
350.12	30.000
350.19	30.670
350.83	32.028
351.98	33.406
353.92	35.097
355.12	35.431
356.75	35.269
358.05	35.097
	
14.749	79.740
15.223	79.616
15.367	79.406
15.411	79.133
16.084	78.962
16.006	79.150
15.830	79.550
15.731	79.822
16.183	80.050
16.580	79.891
17.253	79.895
17.727	79.592
17.561	79.365
17.980	79.528
18.686	79.442
18.918	79.175
19.844	78.992
21.355	78.859
21.068	78.655
19.933	78.568
19.149	78.432
18.973	78.140
18.455	77.956
18.422	77.642
17.947	77.469
17.407	77.277
17.341	77.020
17.065	76.789
16.558	76.586
16.150	76.731
16.216	76.891
15.466	76.981
14.308	77.226
14.275	77.560
15.157	77.503
15.764	77.545
15.245	77.677
16.150	77.750
16.878	77.838
16.073	77.822
15.245	77.773
14.606	77.738
13.801	77.775
13.856	78.043
14.760	78.081
15.687	78.230
16.348	78.333
17.363	78.410
16.425	78.430
16.613	78.720
15.598	78.426
15.256	78.763
14.628	78.700
14.451	78.371
13.701	78.190
13.029	78.208
12.444	78.446
12.566	78.540
11.749	78.795
11.683	78.916
11.849	79.006
11.882	79.261
11.176	79.104
10.834	79.294
10.900	79.584
11.132	79.710
11.639	79.816
12.158	79.769
12.896	79.761
13.768	79.693
12.367	79.534
13.205	79.484
14.231	79.202
14.098	79.636
14.749	79.740
	
10.514	78.876
11.165	78.666
11.738	78.419
12.135	78.196
11.441	78.399
10.757	78.670
10.514	78.876
	
21.388	78.605
22.127	78.588
22.138	78.297
20.892	78.199
20.186	78.472
21.388	78.605
	
22.888	78.282
23.076	78.203
23.296	78.129
23.042	78.040
23.495	77.875
24.245	77.873
24.642	77.750
24.686	77.703
24.068	77.612
23.748	77.469
23.362	77.378
22.965	77.349
22.656	77.277
22.502	77.345
22.833	77.515
22.635	77.543
22.072	77.481
21.377	77.445
20.848	77.467
21.212	77.612
21.410	77.799
21.135	77.960
20.892	78.095
21.840	78.187
22.546	78.219
22.888	78.282
	
26.428	78.703
26.737	78.627
26.638	78.756
26.362	78.765
26.428	78.703
	
28.976	78.840
29.307	78.850
29.472	78.886
29.020	78.918
28.446	78.943
28.237	78.901
27.851	78.859
28.038	78.808
28.347	78.867
28.854	78.876
28.976	78.840
	
18.885	74.454
19.017	74.345
19.171	74.498
18.885	74.454
	
22.778	80.512
23.219	80.454
23.208	80.335
23.009	80.188
23.076	80.102
23.285	80.149
23.484	80.126
23.715	80.154
23.770	80.231
23.958	80.244
24.212	80.242
24.476	80.240
24.818	80.333
24.785	80.218
24.487	80.117
24.950	80.196
25.303	80.235
25.458	80.209
25.789	80.180
25.932	80.147
26.649	80.133
26.958	80.062
27.101	79.989
27.090	79.822
26.583	79.724
26.163	79.640
25.921	79.540
25.756	79.448
25.403	79.341
25.017	79.318
24.531	79.302
24.134	79.187
23.693	79.146
23.362	79.154
22.910	79.189
22.701	79.249
22.646	79.373
22.061	79.377
21.543	79.390
21.256	79.373
20.826	79.343
20.429	79.430
19.855	79.530
20.043	79.606
20.848	79.560
20.815	79.588
20.616	79.661
21.256	79.691
21.818	79.709
21.829	79.769
21.554	79.777
20.782	79.781
20.109	79.748
19.436	79.689
18.874	79.710
18.664	79.783
18.311	79.833
18.554	79.934
18.808	80.005
18.422	80.033
18.080	80.073
17.782	80.139
18.091	80.182
18.719	80.186
19.160	80.048
19.502	80.084
19.558	80.147
19.039	80.242
19.249	80.292
19.822	80.177
19.800	80.259
19.734	80.342
19.635	80.385
19.513	80.469
19.800	80.465
20.319	80.373
20.749	80.274
21.057	80.196
21.642	80.209
21.840	80.173
22.039	80.039
22.403	80.041
22.447	80.281
22.436	80.401
22.778	80.363
22.778	80.512
	
7.5475	63.010
7.9666	63.174
8.3747	63.249
8.9702	63.505
9.3562	63.564
10.106	63.397
10.768	63.706
10.646	63.706
9.7091	63.881
10.536	64.385
11.485	64.598
11.562	64.959
12.356	65.251
12.290	65.512
12.455	65.653
12.962	65.910
12.951	66.178
13.161	66.509
13.724	66.801
14.275	67.141
15.003	67.518
15.223	67.598
15.499	67.952
16.128	67.915
16.304	68.365
17.594	68.446
16.646	68.571
17.683	68.795
17.969	69.142
18.256	69.314
18.477	69.511
19.359	69.360
19.580	69.767
20.186	69.896
20.462	69.553
21.013	69.783
22.006	69.699
21.543	70.282
22.215	70.171
22.877	70.122
23.274	70.204
24.564	70.675
24.983	70.918
25.590	70.704
24.928	70.182
25.711	70.496
26.671	70.773
27.024	70.544
27.674	71.043
27.862	70.748
28.171	70.460
29.163	70.846
29.715	70.628
30.000	70.577
	
30.000	70.228
29.516	70.092
29.064	70.043
29.626	69.729
30.000	69.706
	
18.234	63.000
18.962	63.313
20.010	63.706
20.848	64.078
21.432	64.351
21.179	64.772
21.543	65.145
21.752	65.452
21.862	65.734
22.326	65.892
22.833	65.838
23.991	65.825
24.024	65.937
	
24.024	65.937
24.575	65.784
25.314	65.214
24.785	64.838
23.131	63.818
21.697	63.254
21.653	63.040
	
15.631	68.926
15.852	68.659
16.547	68.683
15.687	68.349
14.848	68.276
14.440	68.365
15.367	68.599
15.631	68.926
	
14.451	68.679
14.826	68.878
15.300	68.711
14.716	68.651
14.451	68.679
	
15.775	69.193
16.095	69.146
15.764	69.154
15.775	69.193
	
14.926	67.794
15.290	67.807
14.926	67.794
	
16.944	69.193
16.977	69.368
17.473	69.565
17.870	69.291
16.867	69.036
16.944	69.193
	
18.245	69.695
18.741	69.855
18.080	69.569
18.245	69.695
	
18.863	70.021
19.149	69.994
19.216	69.798
18.863	70.021
	
19.822	70.159
19.701	70.092
19.822	70.159
	
20.682	70.215
20.561	70.062
20.682	70.215
	
22.734	70.226
22.822	70.327
22.734	70.226
	
22.359	70.646
22.568	70.624
22.987	70.584
22.193	70.559
22.359	70.646
	
23.384	70.327
22.965	70.434
23.583	70.448
23.384	70.327
	
23.936	70.518
24.035	70.591
23.936	70.518
	
25.833	71.061
25.722	70.918
25.403	71.022
25.833	71.061
	
8.4519	63.569
9.0915	63.667
8.4519	63.569
	
4.9338	61.131
4.7685	60.987
4.9338	61.131
	
5.0000	60.670
	
6.3001	60.000
6.2679	60.167
6.5986	60.532
5.4960	60.000
	
5.3871	60.000
5.2756	60.227
5.2977	60.581
5.3087	60.856
6.0364	61.086
7.0617	61.097
7.2822	61.478
6.5104	61.404
5.1213	61.193
5.1654	61.625
5.9371	61.819
5.9592	61.948
5.1544	62.119
6.0253	62.062
6.5656	62.186
6.4774	62.493
7.2161	62.585
7.0286	62.746
7.5475	63.010
	
5.8931	62.237
5.8269	62.237
5.8931	62.237
	
5.0000	61.761
5.0000	61.798
	
18.087	63.013
17.977	62.802
17.745	62.610
17.392	62.217
16.996	61.625
17.128	60.792
16.136	60.167
17.371	60.657
18.374	60.276
18.416	60.000
	
27.624	60.586
26.400	60.494
25.463	60.424
24.283	60.062
23.286	60.000
	
23.216	60.000
22.872	60.156
21.836	60.538
21.218	60.856
21.351	61.415
21.351	61.798
20.954	62.666
21.653	63.040
	
19.961	60.391
19.719	60.128
19.983	60.369
19.961	60.391
	
21.770	60.210
21.803	60.156
	
22.552	60.051
22.299	60.117
22.552	60.051
	
29.647	60.000
29.774	60.200
28.429	60.570
28.264	60.662
27.624	60.586
	
33.464	80.209
33.200	80.167
32.395	80.081
32.042	80.052
31.556	80.037
31.512	80.098
32.340	80.150
32.880	80.192
33.453	80.216
33.464	80.209
	
30.000	70.577
30.762	70.441
30.000	70.228
	
30.000	69.706
30.167	69.695
30.895	69.756
	
46.511	80.861
45.673	80.773
45.022	80.724
44.382	80.658
44.217	80.575
44.371	80.501
45.099	80.463
45.551	80.498
46.136	80.421
46.202	80.541
46.158	80.679
46.544	80.752
47.724	80.715
48.375	80.660
48.606	80.732
47.669	80.812
46.996	80.856
46.511	80.861
	
50.845	80.873
50.371	80.890
49.930	80.869
49.687	80.810
49.875	80.736
49.467	80.683
49.202	80.654
48.992	80.624
48.320	80.586
47.790	80.602
47.040	80.617
46.544	80.532
47.151	80.512
47.592	80.430
47.272	80.379
46.820	80.314
46.820	80.192
47.051	80.120
47.724	80.167
47.790	80.077
47.912	79.989
48.320	80.043
48.573	80.103
48.959	80.160
48.882	80.263
48.827	80.337
49.467	80.329
49.963	80.318
50.294	80.388
49.963	80.485
50.702	80.507
51.363	80.532
51.540	80.692
50.900	80.716
50.316	80.738
50.933	80.854
50.845	80.873
	
53.029	80.353
53.569	80.265
53.459	80.143
52.941	80.124
52.500	80.163
52.808	80.263
52.974	80.337
53.029	80.353
	
56.767	80.327
56.403	80.294
55.907	80.209
55.874	80.065
56.492	80.039
56.911	80.069
57.010	80.216
56.800	80.331
56.767	80.327
	
58.102	80.456
57.561	80.430
57.098	80.425
57.308	80.277
57.109	80.137
57.738	80.052
57.970	80.209
58.786	80.285
58.918	80.350
58.102	80.456
	
59.227	80.047
58.587	79.974
58.874	79.903
59.381	79.870
59.690	79.957
59.227	80.047
	
60.000	80.814
59.933	80.817
59.547	80.661
59.359	80.438
59.877	80.375
60.000	80.375
	
58.422	81.788
57.925	81.771
58.278	81.641
58.973	81.716
58.422	81.788
	
57.672	81.532
56.988	81.499
56.988	81.411
57.539	81.371
58.190	81.385
58.047	81.486
57.672	81.532
	
56.536	81.370
56.415	81.304
56.304	81.215
55.852	81.237
55.444	81.207
56.205	81.175
56.734	81.200
57.572	81.260
57.561	81.317
56.800	81.376
56.536	81.370
	
58.708	80.852
58.554	80.729
57.771	80.757
58.411	80.847
58.708	80.852
	
56.106	80.718
55.477	80.677
55.643	80.599
56.547	80.592
56.845	80.679
56.183	80.718
56.106	80.718
	
54.606	80.859
54.065	80.815
54.606	80.738
55.245	80.701
55.643	80.787
55.213	80.813
54.683	80.857
54.606	80.859
	
55.863	80.970
55.213	81.023
54.485	80.993
54.882	80.916
55.654	80.882
56.514	80.755
56.878	80.695
57.528	80.692
57.098	80.854
56.304	80.927
55.863	80.970
	
56.823	81.044
56.183	81.076
56.878	80.929
57.683	80.794
58.025	80.871
57.153	81.005
56.823	81.044
	
30.895	69.756
31.700	69.745
32.615	69.752
32.538	69.573
32.395	69.461
32.924	69.349
33.365	69.240
34.964	69.181
36.332	69.060
37.997	68.543
38.835	68.304
39.784	68.116
40.853	67.719
41.173	66.801
39.287	66.129
37.721	66.116
35.460	66.474
34.104	66.710
32.836	67.055
32.759	66.714
33.872	66.240
34.733	65.507
34.898	64.584
35.957	64.217
37.666	63.856
37.710	64.413
36.607	64.889
38.262	64.805
39.475	64.593
40.809	64.475
39.916	65.320
41.250	66.022
42.629	66.399
43.677	66.134
44.140	66.271
44.438	67.047
44.118	67.844
43.511	68.527
44.868	68.511
46.489	68.051
45.000	67.527
46.301	66.801
47.746	67.000
48.706	67.636
50.206	68.116
51.683	68.426
52.577	68.583
53.216	68.767
54.385	68.961
54.518	68.973
	
48.662	69.446
49.323	69.453
50.239	69.040
48.684	68.679
48.243	69.138
48.662	69.446
	
53.746	73.261
55.301	73.315
56.051	73.048
56.150	72.922
55.819	72.734
55.466	72.355
55.665	71.547
57.043	70.842
56.966	70.632
56.701	70.635
56.326	70.566
55.422	70.624
54.628	70.759
53.746	70.856
54.330	71.072
53.658	71.313
53.459	71.520
52.654	71.620
51.882	71.492
51.772	72.083
52.521	72.211
53.007	72.534
52.477	72.780
53.249	73.019
53.746	73.261
	
53.668	73.763
54.771	74.047
55.080	74.209
55.874	74.441
56.415	74.626
55.731	74.808
55.499	75.091
56.867	75.262
57.859	75.487
58.543	75.690
59.933	75.999
60.000	75.994
	
60.000	74.654
59.436	74.605
59.094	74.411
58.466	74.420
58.455	74.104
57.903	74.014
57.363	74.020
57.617	73.720
57.517	73.603
57.153	73.460
56.569	73.233
55.157	73.409
54.396	73.425
54.926	73.705
53.701	73.727
53.668	73.763
	
52.312	71.288
53.194	71.122
52.378	71.249
52.312	71.288
	
58.808	69.964
58.786	70.219
59.767	70.148
60.000	69.779
	
60.000	69.680
59.205	69.729
58.808	69.964
	
54.518	68.973
53.768	68.815
53.999	68.491
54.937	68.280
56.403	68.571
58.036	68.811
59.315	68.683
59.889	68.691
60.000	68.742
	
30.932	61.683
31.814	61.330
32.806	60.689
31.571	60.183
30.788	60.554
30.292	61.043
30.469	61.604
30.932	61.735
	
79.926	80.848
80.797	80.822
80.511	80.730
79.926	80.848
	
80.342	73.165
80.551	73.330
80.629	73.540
81.489	73.612
82.713	73.649
84.544	73.723
85.845	73.806
86.628	73.974
86.639	74.227
86.077	74.384
86.584	74.470
85.834	74.610
85.889	74.819
86.650	74.619
87.157	74.923
87.257	75.017
87.731	75.068
88.437	75.293
89.065	75.426
89.892	75.503
90.000	75.514
	
89.495	77.304
89.341	77.151
89.495	77.304
	
60.506	80.791
60.000	80.814
	
60.000	80.375
60.495	80.373
61.157	80.346
61.487	80.496
61.212	80.642
62.304	80.688
62.171	80.805
61.697	80.854
60.958	80.812
60.506	80.791
	
60.980	81.071
60.495	81.027
60.517	80.876
61.532	80.960
61.146	81.044
60.980	81.071
	
63.528	81.287
62.844	81.154
62.833	81.054
62.800	80.880
63.561	80.777
64.068	80.927
65.017	80.970
65.513	80.965
64.973	81.102
64.917	81.239
64.708	81.363
63.804	81.320
63.528	81.287
	
63.539	81.693
63.164	81.617
62.425	81.687
62.734	81.708
63.362	81.746
63.539	81.693
	
60.000	75.994
60.616	75.954
61.113	76.257
62.590	76.189
63.936	76.257
65.314	76.452
66.241	76.783
67.355	76.945
68.844	76.750
68.799	76.410
68.237	76.163
66.473	75.967
64.873	75.758
63.418	75.567
61.863	75.204
60.484	75.051
60.076	74.661
60.000	74.654
	
60.000	69.779
60.065	69.676
60.000	69.680
	
70.244	73.016
71.093	73.431
70.862	73.099
70.244	73.016
	
74.203	73.019
74.468	72.903
74.203	73.019
	
79.276	73.012
78.835	72.757
79.276	73.012
	
77.369	72.501
78.085	72.365
77.369	72.501
	
82.188	75.413
81.923	75.352
81.504	75.427
82.243	75.487
82.188	75.413
	
70.321	66.640
71.590	66.658
70.321	66.640
	
82.320	70.397
82.750	70.215
82.320	70.397
	
60.000	68.742
60.859	69.131
60.694	69.687
62.105	69.733
64.123	69.519
65.634	69.131
67.277	68.711
68.733	68.511
68.116	69.302
66.991	69.523
67.322	70.360
66.616	70.903
66.693	71.075
68.513	72.032
69.351	72.925
70.796	72.861
72.593	72.724
	
72.593	72.724
72.681	72.345
72.086	71.648
72.560	71.189
72.571	70.360
72.593	69.885
72.538	69.205
73.431	68.410
72.737	67.598
71.898	67.116
71.932	66.965
70.597	66.766
70.024	66.461
71.832	66.258
73.497	66.870
74.689	67.674
74.413	68.300
75.108	68.819
76.707	68.843
77.269	68.349
77.236	67.824
78.372	67.506
77.997	67.678
77.600	68.137
77.743	68.791
75.802	69.216
73.751	69.193
73.795	70.197
73.630	71.228
73.343	71.831
74.986	72.268
75.372	72.656
75.361	72.039
75.218	71.439
76.729	71.196
78.416	70.939
77.556	71.281
76.200	71.714
77.832	71.824
78.096	72.325
80.589	72.069
81.835	71.669
83.280	71.589
82.353	71.014
82.243	70.256
83.236	70.152
83.677	70.737
83.688	71.582
82.585	71.991
81.482	72.308
80.865	72.793
80.666	73.089
80.342	73.165
	
91.296	80.000
91.462	80.054
92.951	79.987
93.105	79.745
91.495	79.692
92.223	79.712
91.429	79.876
91.296	80.000
	
90.910	81.225
91.340	81.071
90.127	81.190
90.910	81.225
	
94.870	81.102
95.664	81.223
96.590	80.916
97.450	80.684
97.031	80.492
97.263	80.271
95.201	80.163
93.193	80.063
91.859	80.301
91.826	80.393
92.741	80.622
93.127	80.907
94.704	80.985
94.870	81.102
	
94.881	80.016
95.498	80.086
97.219	80.159
98.134	79.943
96.899	79.702
98.156	79.862
98.553	80.038
99.656	79.902
100.23	79.653
99.678	79.287
99.479	79.089
98.785	78.747
96.987	78.909
95.697	79.158
94.230	79.226
93.745	79.484
92.940	79.534
93.877	79.753
94.572	79.985
94.881	80.016
	
99.943	78.425
100.55	78.786
100.89	78.997
101.42	79.224
102.18	79.320
102.90	79.328
103.14	79.077
103.87	79.181
104.33	79.035
105.41	78.752
104.82	78.310
102.95	78.171
101.11	78.187
99.634	77.925
99.722	78.261
99.943	78.425
	
107.02	78.176
107.81	78.119
106.76	78.128
107.02	78.176
	
90.000	75.514
91.172	75.629
91.966	75.727
93.455	75.865
93.013	75.948
93.289	76.051
94.138	76.091
95.043	76.083
96.002	76.033
96.366	75.990
96.918	75.937
97.667	75.956
98.009	76.086
98.826	76.202
99.542	76.014
99.664	76.257
98.814	76.446
98.803	76.464
	
98.803	76.464
99.818	76.438
101.02	76.510
101.34	76.633
100.99	76.890
101.56	77.163
102.19	77.348
102.99	77.610
104.01	77.685
104.70	77.603
105.81	77.425
105.28	77.237
104.55	76.977
105.74	77.129
106.25	77.036
107.02	76.971
107.06	76.804
106.78	76.673
106.17	76.446
107.42	76.492
107.86	76.656
108.27	76.678
109.31	76.734
110.17	76.694
111.13	76.638
111.93	76.495
112.61	76.225
113.07	76.139
113.47	75.948
113.37	75.564
112.42	75.803
113.15	75.637
113.58	75.418
113.25	75.082
112.57	74.923
111.81	74.767
111.10	74.622
110.35	74.446
109.73	74.158
108.03	73.627
106.91	73.449
105.80	73.041
104.71	72.720
104.56	72.553
106.02	72.941
106.17	73.044
107.75	73.165
109.19	73.387
109.64	73.415
110.78	73.707
109.78	73.624
110.49	73.965
111.27	73.980
112.71	73.704
113.36	73.621
113.13	73.229
114.29	73.305
114.67	73.556
116.03	73.670
118.04	73.562
118.92	73.465
	
96.322	76.275
95.925	76.139
95.440	76.243
96.278	76.288
96.322	76.275
	
96.300	77.004
95.760	76.897
95.638	77.004
96.333	76.991
96.300	77.004
	
113.02	74.511
113.05	74.182
111.49	74.334
112.29	74.520
113.02	74.511
	
118.94	73.468
118.46	73.340
119.06	73.085
120.00	73.022
	
120.00	73.022
120.30	73.002
121.72	72.970
123.00	73.025
123.14	73.443
123.86	73.711
124.71	73.738
125.46	73.608
126.41	73.487
127.18	73.518
127.96	73.478
128.65	73.257
129.47	72.944
129.37	72.658
129.63	72.377
129.20	72.055
128.77	71.758
129.20	71.585
129.82	71.103
130.71	70.852
131.58	70.856
132.35	71.730
133.09	71.689
134.36	71.410
135.19	71.627
136.62	71.512
137.86	71.185
138.85	71.400
139.82	71.442
139.86	71.905
140.69	72.397
140.98	72.831
142.07	72.710
144.25	72.661
146.09	72.480
147.87	72.371
148.96	72.277
150.00	71.860
	
150.00	71.837
149.00	71.671
150.00	71.578
	
136.01	74.055
135.75	74.028
136.01	74.055
	
135.85	75.550
135.42	75.426
135.56	75.789
135.85	75.550
	
139.92	75.838
140.22	75.684
140.83	75.651
141.09	76.081
142.28	75.733
142.21	75.225
143.10	74.914
141.92	74.980
140.01	74.796
139.39	75.019
138.74	74.735
137.28	75.053
137.26	75.365
136.83	75.596
137.47	75.792
137.74	76.001
138.91	76.212
139.66	75.873
139.92	75.838
	
141.33	76.144
142.50	75.851
144.22	75.719
145.34	75.495
144.67	75.239
142.58	75.237
142.43	75.816
141.35	76.139
141.33	76.144
	
146.29	75.558
147.57	75.415
148.34	75.253
150.00	75.199
	
150.00	74.761
148.66	74.831
147.04	75.180
146.29	75.558
	
140.95	74.140
140.15	74.004
140.80	74.004
140.95	74.140
	
141.33	73.892
142.50	73.840
143.33	73.245
141.21	73.362
140.31	73.484
141.33	73.892
	
137.04	71.613
137.98	71.533
136.79	71.571
137.04	71.613
	
138.04	71.526
138.80	71.619
138.32	71.351
138.03	71.536
138.04	71.526
	
139.97	72.474
140.59	72.361
139.81	72.223
139.38	72.387
139.97	72.474
	
150.00	71.860
150.04	71.843
150.00	71.837
	
150.00	71.578
150.33	71.547
151.73	71.347
152.13	70.938
153.38	70.906
154.74	70.974
156.75	70.999
159.00	70.874
160.00	70.407
159.88	69.786
161.30	69.491
162.50	69.698
164.09	69.740
165.02	69.560
	
150.00	75.199
150.22	75.192
150.15	74.753
150.00	74.761
	
165.00	69.569
165.97	69.550
167.28	69.630
168.00	69.592
168.67	69.170
169.89	68.755
170.90	69.295
170.48	69.813
172.07	69.957
174.39	69.862
175.63	69.862
177.36	69.615
178.94	69.279
180.00	68.982
	
180.00	65.259
179.19	64.786
178.18	64.725
177.76	64.342
178.29	64.064
179.14	63.204
178.99	63.030
	
168.10	69.994
169.37	69.729
168.13	69.775
168.10	69.994
	
180.00	70.892
179.18	70.846
178.55	71.107
179.82	71.530
180.00	71.538
	
161.39	60.000
161.91	60.300
163.53	60.799
163.82	61.522
164.34	62.311
164.89	62.413
	
164.89	62.408
163.30	62.275
162.92	61.596
161.59	61.184
160.24	60.799
159.91	61.205
159.86	61.690
158.49	61.805
156.68	61.316
155.32	60.452
154.52	60.000
	
178.99	63.030
179.45	62.633
178.38	62.445
177.39	62.572
177.04	62.699
176.22	62.312
175.17	62.075
174.57	61.842
173.58	61.727
172.94	61.375
172.36	61.195
172.11	60.949
171.44	60.691
170.53	60.431
170.26	60.000
	
170.13	60.000
169.26	60.513
168.14	60.621
167.22	60.377
166.62	60.086
166.32	60.000
	
166.16	60.000
166.15	60.513
165.17	60.109
165.10	60.000
	
195.45	63.050
195.67	63.005
	
196.24	63.000
197.23	63.189
197.96	63.422
199.21	63.808
198.66	64.418
199.25	64.772
198.27	64.758
196.98	64.560
196.66	64.513
195.35	64.494
193.76	64.607
193.20	65.232
193.17	65.320
192.04	65.703
192.79	65.856
193.96	66.111
194.78	66.439
196.34	66.614
195.91	66.200
197.28	66.102
198.05	65.982
198.86	66.223
198.18	66.293
198.59	66.474
199.71	66.382
199.90	66.496
199.83	66.671
198.80	66.605
198.17	66.823
197.50	66.961
197.36	67.090
196.22	67.303
195.37	67.757
193.54	68.304
193.29	68.385
193.70	68.735
193.73	68.878
	
193.73	68.878
194.68	68.906
196.53	69.228
197.31	69.550
197.42	69.775
198.13	69.923
198.20	70.275
198.76	70.293
199.76	70.584
200.11	70.293
199.97	70.617
200.67	70.842
200.82	70.802
202.42	70.946
202.97	71.207
203.45	71.285
204.45	71.093
203.70	70.856
204.72	70.726
205.01	71.104
206.18	70.900
207.10	70.777
207.78	70.624
208.26	70.456
209.68	70.426
210.00	70.422
	
197.53	66.931
197.95	66.723
197.53	66.931
	
190.17	63.035
189.32	63.328
188.09	63.461
188.91	63.613
189.86	63.623
190.54	63.338
191.20	63.214
190.29	63.046
	
192.43	60.262
193.60	60.404
194.34	60.042
194.11	60.000
	
193.04	60.000
192.43	60.224
192.43	60.262
	
194.62	60.670
195.68	60.681
194.62	60.670
	
195.67	63.005
195.10	62.704
195.45	63.050
	
197.75	60.000
197.72	60.064
198.33	60.805
197.57	60.529
197.25	60.000
	
196.00	60.000
195.99	60.031
195.66	60.486
195.85	60.815
195.06	61.035
194.50	61.269
194.31	61.549
194.00	61.544
193.86	61.743
194.18	62.034
194.59	62.424
195.46	62.754
195.92	62.945
196.24	63.000
	
208.19	60.000
208.60	60.761
209.95	60.939
210.00	60.966
	
210.00	61.619
209.60	61.717
209.51	61.920
208.74	61.078
207.54	60.360
207.24	60.086
207.08	60.000
	
187.07	60.545
187.44	60.371
187.07	60.545
	
180.00	68.982
180.44	68.858
181.40	68.466
181.87	68.280
182.74	68.149
183.46	67.882
183.87	67.627
184.11	67.686
184.84	67.480
185.14	67.167
185.67	66.540
186.21	66.461
185.89	66.995
185.95	67.081
186.60	67.064
186.80	66.987
187.75	66.987
189.05	66.452
189.90	66.160
189.44	65.838
188.90	65.594
187.61	65.241
187.37	64.884
187.16	64.631
186.94	64.494
186.67	64.584
185.81	64.621
185.29	64.936
	
185.33	64.968
184.99	64.730
184.05	65.366
182.73	65.598
181.42	65.802
181.49	66.338
180.63	66.214
180.67	65.653
180.00	65.259
	
180.05	71.540
180.65	71.533
181.81	71.446
182.15	71.061
180.52	70.921
180.00	70.892
	
180.00	71.538
180.05	71.540
	
210.00	70.422
211.42	70.404
212.64	70.204
214.43	70.051
215.51	70.021
216.46	70.013
217.55	69.957
218.55	69.691
218.98	69.722
	
218.98	69.722
220.25	69.645
221.56	69.220
222.87	68.934
223.57	68.918
224.77	68.711
225.17	68.874
225.67	68.799
225.98	69.263
227.12	69.653
227.94	69.775
228.98	69.972
230.02	70.100
230.15	69.934
228.69	69.600
227.51	69.287
227.55	69.158
228.39	69.333
228.96	69.345
230.05	69.737
230.83	69.767
231.89	70.148
231.72	70.397
232.84	70.036
233.64	69.492
234.62	69.461
234.61	69.668
234.95	69.976
235.37	70.017
235.57	70.002
235.93	69.706
235.57	69.364
236.56	69.461
237.50	69.805
238.60	69.760
239.85	69.368
240.00	69.348
	
224.94	69.384
225.27	69.453
225.42	69.737
226.03	69.603
225.17	69.052
225.10	69.134
224.90	69.391
224.94	69.384
	
224.05	69.267
224.21	69.060
224.96	68.922
224.56	69.119
224.11	69.287
224.05	69.267
	
240.00	66.981
239.38	66.810
238.59	66.592
237.71	66.522
236.91	66.430
235.95	66.249
235.17	66.236
235.05	65.901
235.68	66.147
236.61	66.138
237.03	66.183
238.25	66.116
238.44	65.870
237.43	65.879
237.46	65.525
236.98	65.172
236.85	65.001
238.24	65.005
239.38	65.535
239.02	65.043
238.95	64.814
240.00	65.229
	
240.00	66.339
239.63	66.417
240.00	66.542
	
235.71	74.017
235.71	73.603
235.17	73.204
235.06	72.935
234.91	72.656
234.49	72.361
234.34	72.174
234.40	71.964
235.22	71.851
236.14	71.544
237.50	71.256
238.52	71.401
239.45	71.696
239.74	72.264
240.00	72.321
	
240.00	74.157
239.32	74.432
238.16	74.547
236.97	74.509
236.67	74.503
235.81	74.441
235.54	74.155
235.71	74.017
	
239.87	77.010
240.00	77.050
	
240.00	75.972
239.46	75.963
238.86	76.016
238.00	76.064
237.37	76.188
237.94	76.455
238.78	76.670
239.70	76.926
239.87	77.010
	
220.35	60.000
220.29	60.059
219.97	60.000
	
217.87	60.000
216.91	60.114
215.78	60.031
215.20	60.273
214.90	60.491
	
212.18	60.015
212.74	60.393
212.52	60.000
	
212.20	60.000
212.17	60.004
212.18	60.015
	
213.19	60.388
213.62	60.442
213.19	60.388
	
214.85	60.491
214.27	60.475
213.98	60.670
213.29	60.718
213.21	60.933
212.71	60.998
211.95	60.890
211.68	61.131
211.49	60.745
